"Notes"	"Gender"	"Gender Code"	"Hispanic Origin"	"Hispanic Origin Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"44 years"	"44"	"2003"	"2003"	7302	1973588	370.0
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"44 years"	"44"	"2004"	"2004"	6916	2042073	338.7
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"44 years"	"44"	"2005"	"2005"	7155	1986752	360.1
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"44 years"	"44"	"2006"	"2006"	6780	1950608	347.6
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"44 years"	"44"	"2007"	"2007"	6751	1926869	350.4
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"44 years"	"44"	"2008"	"2008"	6464	1918316	337.0
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"44 years"	"44"	"2009"	"2009"	6126	1876796	326.4
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"44 years"	"44"	"2010"	"2010"	5503	1756179	313.4
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"44 years"	"44"	"2011"	"2011"	5128	1689435	303.5
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"44 years"	"44"	"2012"	"2012"	5061	1674915	302.2
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"44 years"	"44"	"2013"	"2013"	5165	1705868	302.8
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"44 years"	"44"	"2014"	"2014"	5177	1794945	288.4
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"44 years"	"44"	"2015"	"2015"	5494	1760264	312.1
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"44 years"	"44"	"2016"	"2016"	5415	1638417	330.5
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"44 years"	"44"	"2017"	"2017"	4976	1544806	322.1
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"44 years"	"44"	"2018"	"2018"	5028	1510161	332.9
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"45 years"	"45"	"1999"	"1999"	7165	1906861	375.7
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"45 years"	"45"	"2000"	"2000"	7504	1943857	386.0
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"45 years"	"45"	"2001"	"2001"	7543	1908381	395.3
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"45 years"	"45"	"2002"	"2002"	7689	1973874	389.5
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"45 years"	"45"	"2003"	"2003"	7728	1986423	389.0
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"45 years"	"45"	"2004"	"2004"	7699	1964248	392.0
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"45 years"	"45"	"2005"	"2005"	7767	2031396	382.3
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"45 years"	"45"	"2006"	"2006"	7495	1976504	379.2
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"45 years"	"45"	"2007"	"2007"	7291	1939929	375.8
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"45 years"	"45"	"2008"	"2008"	6975	1915581	364.1
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"45 years"	"45"	"2009"	"2009"	6835	1905915	358.6
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"45 years"	"45"	"2010"	"2010"	6411	1900794	337.3
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"45 years"	"45"	"2011"	"2011"	5967	1734565	344.0
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"45 years"	"45"	"2012"	"2012"	5506	1687721	326.2
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"45 years"	"45"	"2013"	"2013"	5421	1671162	324.4
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"45 years"	"45"	"2014"	"2014"	5595	1704760	328.2
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"45 years"	"45"	"2015"	"2015"	5779	1793258	322.3
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"45 years"	"45"	"2016"	"2016"	6073	1754859	346.1
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"45 years"	"45"	"2017"	"2017"	5891	1636948	359.9
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"45 years"	"45"	"2018"	"2018"	5495	1538455	357.2
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"46 years"	"46"	"1999"	"1999"	7644	1786780	427.8
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"46 years"	"46"	"2000"	"2000"	7852	1825458	430.1
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"46 years"	"46"	"2001"	"2001"	8088	1932512	418.5
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"46 years"	"46"	"2002"	"2002"	8363	1905775	438.8
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"46 years"	"46"	"2003"	"2003"	8552	1972786	433.5
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"46 years"	"46"	"2004"	"2004"	8274	1989073	416.0
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"46 years"	"46"	"2005"	"2005"	8272	1968986	420.1
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"46 years"	"46"	"2006"	"2006"	8103	2039559	397.3
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"46 years"	"46"	"2007"	"2007"	8097	1986890	407.5
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"46 years"	"46"	"2008"	"2008"	7768	1952318	397.9
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"46 years"	"46"	"2009"	"2009"	7546	1929643	391.1
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"46 years"	"46"	"2010"	"2010"	7282	1915856	380.1
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"46 years"	"46"	"2011"	"2011"	6756	1858356	363.5
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"46 years"	"46"	"2012"	"2012"	6331	1732057	365.5
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"46 years"	"46"	"2013"	"2013"	6222	1683103	369.7
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"46 years"	"46"	"2014"	"2014"	5942	1669719	355.9
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"46 years"	"46"	"2015"	"2015"	6183	1702601	363.2
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"46 years"	"46"	"2016"	"2016"	6599	1786851	369.3
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"46 years"	"46"	"2017"	"2017"	6640	1752181	379.0
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"46 years"	"46"	"2018"	"2018"	6263	1629840	384.3
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"47 years"	"47"	"1999"	"1999"	7974	1773542	449.6
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"47 years"	"47"	"2000"	"2000"	8279	1802491	459.3
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"47 years"	"47"	"2001"	"2001"	8635	1852426	466.1
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"47 years"	"47"	"2002"	"2002"	8747	1928512	453.6
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"47 years"	"47"	"2003"	"2003"	8969	1902012	471.6
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"47 years"	"47"	"2004"	"2004"	9042	1970968	458.8
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"47 years"	"47"	"2005"	"2005"	8877	1988247	446.5
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"47 years"	"47"	"2006"	"2006"	8886	1969978	451.1
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"47 years"	"47"	"2007"	"2007"	8559	2041694	419.2
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"47 years"	"47"	"2008"	"2008"	8613	1989738	432.9
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"47 years"	"47"	"2009"	"2009"	8363	1955690	427.6
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"47 years"	"47"	"2010"	"2010"	8068	1934546	417.0
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"47 years"	"47"	"2011"	"2011"	7957	1910606	416.5
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"47 years"	"47"	"2012"	"2012"	7385	1854635	398.2
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"47 years"	"47"	"2013"	"2013"	7035	1726374	407.5
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"47 years"	"47"	"2014"	"2014"	6691	1681565	397.9
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"47 years"	"47"	"2015"	"2015"	6479	1666672	388.7
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"47 years"	"47"	"2016"	"2016"	6805	1695835	401.3
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"47 years"	"47"	"2017"	"2017"	7227	1783254	405.3
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"47 years"	"47"	"2018"	"2018"	7046	1743779	404.1
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"48 years"	"48"	"1999"	"1999"	8240	1664236	495.1
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"48 years"	"48"	"2000"	"2000"	8786	1746740	503.0
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"48 years"	"48"	"2001"	"2001"	9017	1796234	502.0
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"48 years"	"48"	"2002"	"2002"	9326	1844899	505.5
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"48 years"	"48"	"2003"	"2003"	9603	1919413	500.3
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"48 years"	"48"	"2004"	"2004"	9399	1892879	496.5
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"48 years"	"48"	"2005"	"2005"	9575	1960580	488.4
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"48 years"	"48"	"2006"	"2006"	9760	1977463	493.6
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"48 years"	"48"	"2007"	"2007"	9219	1958536	470.7
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"48 years"	"48"	"2008"	"2008"	9307	2028871	458.7
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"48 years"	"48"	"2009"	"2009"	9060	1975995	458.5
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"48 years"	"48"	"2010"	"2010"	8771	1948714	450.1
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"48 years"	"48"	"2011"	"2011"	8654	1924653	449.6
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"48 years"	"48"	"2012"	"2012"	8353	1905592	438.3
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"48 years"	"48"	"2013"	"2013"	7957	1847705	430.6
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"48 years"	"48"	"2014"	"2014"	7610	1723585	441.5
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"48 years"	"48"	"2015"	"2015"	7171	1677352	427.5
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"48 years"	"48"	"2016"	"2016"	7329	1659149	441.7
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"48 years"	"48"	"2017"	"2017"	7387	1691392	436.7
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"48 years"	"48"	"2018"	"2018"	7626	1773845	429.9
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"49 years"	"49"	"1999"	"1999"	8790	1698081	517.6
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"49 years"	"49"	"2000"	"2000"	9069	1684265	538.5
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"49 years"	"49"	"2001"	"2001"	9373	1746728	536.6
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"49 years"	"49"	"2002"	"2002"	9618	1792139	536.7
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"49 years"	"49"	"2003"	"2003"	10054	1841448	546.0
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"49 years"	"49"	"2004"	"2004"	9917	1918013	517.0
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"49 years"	"49"	"2005"	"2005"	10405	1892537	549.8
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"49 years"	"49"	"2006"	"2006"	10313	1962338	525.5
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"49 years"	"49"	"2007"	"2007"	10164	1980632	513.2
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"49 years"	"49"	"2008"	"2008"	10140	1962972	516.6
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"49 years"	"49"	"2009"	"2009"	9910	2034614	487.1
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"49 years"	"49"	"2010"	"2010"	9927	1984206	500.3
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"49 years"	"49"	"2011"	"2011"	9550	1933343	494.0
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"49 years"	"49"	"2012"	"2012"	9202	1918111	479.7
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"49 years"	"49"	"2013"	"2013"	9158	1897442	482.6
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"49 years"	"49"	"2014"	"2014"	8717	1843338	472.9
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"49 years"	"49"	"2015"	"2015"	8257	1718189	480.6
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"49 years"	"49"	"2016"	"2016"	7999	1669182	479.2
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"49 years"	"49"	"2017"	"2017"	7822	1654251	472.8
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"49 years"	"49"	"2018"	"2018"	8083	1681328	480.8
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"50 years"	"50"	"1999"	"1999"	9051	1699679	532.5
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"50 years"	"50"	"2000"	"2000"	9503	1715270	554.0
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"50 years"	"50"	"2001"	"2001"	9654	1698712	568.3
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"50 years"	"50"	"2002"	"2002"	10144	1736760	584.1
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"50 years"	"50"	"2003"	"2003"	10480	1779752	588.8
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"50 years"	"50"	"2004"	"2004"	10529	1827419	576.2
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"50 years"	"50"	"2005"	"2005"	10892	1901635	572.8
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"50 years"	"50"	"2006"	"2006"	10990	1874715	586.2
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"50 years"	"50"	"2007"	"2007"	10913	1941952	562.0
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"50 years"	"50"	"2008"	"2008"	11014	1958281	562.4
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"50 years"	"50"	"2009"	"2009"	10784	1938630	556.3
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"50 years"	"50"	"2010"	"2010"	10693	2021753	528.9
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"50 years"	"50"	"2011"	"2011"	10650	1972220	540.0
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"50 years"	"50"	"2012"	"2012"	10390	1925504	539.6
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"50 years"	"50"	"2013"	"2013"	10109	1909032	529.5
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"50 years"	"50"	"2014"	"2014"	9819	1891660	519.1
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"50 years"	"50"	"2015"	"2015"	9548	1836698	519.8
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"50 years"	"50"	"2016"	"2016"	9007	1709118	527.0
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"50 years"	"50"	"2017"	"2017"	8667	1663338	521.1
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"50 years"	"50"	"2018"	"2018"	8454	1643611	514.4
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"51 years"	"51"	"1999"	"1999"	9751	1631872	597.5
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"51 years"	"51"	"2000"	"2000"	9860	1631544	604.3
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"51 years"	"51"	"2001"	"2001"	10178	1703643	597.4
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"51 years"	"51"	"2002"	"2002"	10543	1696187	621.6
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"51 years"	"51"	"2003"	"2003"	10932	1736413	629.6
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"51 years"	"51"	"2004"	"2004"	11100	1782709	622.6
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"51 years"	"51"	"2005"	"2005"	11374	1833269	620.4
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"51 years"	"51"	"2006"	"2006"	11585	1911216	606.2
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"51 years"	"51"	"2007"	"2007"	11665	1886886	618.2
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"51 years"	"51"	"2008"	"2008"	11781	1957856	601.7
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"51 years"	"51"	"2009"	"2009"	11834	1977320	598.5
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"51 years"	"51"	"2010"	"2010"	11283	1943056	580.7
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"51 years"	"51"	"2011"	"2011"	11383	1997485	569.9
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"51 years"	"51"	"2012"	"2012"	11546	1963296	588.1
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"51 years"	"51"	"2013"	"2013"	11230	1915904	586.1
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"51 years"	"51"	"2014"	"2014"	10940	1902070	575.2
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"51 years"	"51"	"2015"	"2015"	10824	1883394	574.7
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"51 years"	"51"	"2016"	"2016"	10228	1825955	560.1
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"51 years"	"51"	"2017"	"2017"	9868	1701939	579.8
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"51 years"	"51"	"2018"	"2018"	9292	1652020	562.5
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"52 years"	"52"	"1999"	"1999"	10762	1770151	608.0
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"52 years"	"52"	"2000"	"2000"	10721	1681739	637.5
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"52 years"	"52"	"2001"	"2001"	10608	1643795	645.3
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"52 years"	"52"	"2002"	"2002"	11040	1694728	651.4
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"52 years"	"52"	"2003"	"2003"	11249	1685576	667.4
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"52 years"	"52"	"2004"	"2004"	11722	1724583	679.7
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"52 years"	"52"	"2005"	"2005"	12321	1769191	696.4
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"52 years"	"52"	"2006"	"2006"	12313	1818539	677.1
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"52 years"	"52"	"2007"	"2007"	12223	1894697	645.1
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"52 years"	"52"	"2008"	"2008"	12376	1869143	662.1
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"52 years"	"52"	"2009"	"2009"	12693	1937853	655.0
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"52 years"	"52"	"2010"	"2010"	12373	1966476	629.2
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"52 years"	"52"	"2011"	"2011"	12495	1942406	643.3
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"52 years"	"52"	"2012"	"2012"	12402	1987909	623.9
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"52 years"	"52"	"2013"	"2013"	12205	1952701	625.0
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"52 years"	"52"	"2014"	"2014"	11967	1907210	627.5
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"52 years"	"52"	"2015"	"2015"	11805	1892600	623.7
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"52 years"	"52"	"2016"	"2016"	11751	1871265	628.0
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"52 years"	"52"	"2017"	"2017"	11127	1817313	612.3
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"52 years"	"52"	"2018"	"2018"	10555	1689622	624.7
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"53 years"	"53"	"1999"	"1999"	9202	1247756	737.5
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"53 years"	"53"	"2000"	"2000"	11574	1654230	699.7
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"53 years"	"53"	"2001"	"2001"	11256	1639538	686.5
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"53 years"	"53"	"2002"	"2002"	11642	1639003	710.3
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"53 years"	"53"	"2003"	"2003"	11625	1691062	687.4
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"53 years"	"53"	"2004"	"2004"	12163	1683295	722.6
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"53 years"	"53"	"2005"	"2005"	12575	1723521	729.6
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"53 years"	"53"	"2006"	"2006"	12857	1769838	726.5
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"53 years"	"53"	"2007"	"2007"	13112	1820896	720.1
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"53 years"	"53"	"2008"	"2008"	13189	1898932	694.5
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"53 years"	"53"	"2009"	"2009"	13300	1874782	709.4
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"53 years"	"53"	"2010"	"2010"	13290	1915082	694.0
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"53 years"	"53"	"2011"	"2011"	13340	1944426	686.1
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"53 years"	"53"	"2012"	"2012"	13166	1932054	681.5
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"53 years"	"53"	"2013"	"2013"	13243	1976064	670.2
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"53 years"	"53"	"2014"	"2014"	13349	1942248	687.3
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"53 years"	"53"	"2015"	"2015"	13062	1896627	688.7
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"53 years"	"53"	"2016"	"2016"	12922	1879285	687.6
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"53 years"	"53"	"2017"	"2017"	12615	1861226	677.8
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"53 years"	"53"	"2018"	"2018"	11931	1802971	661.7
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"54 years"	"54"	"1999"	"1999"	9988	1304647	765.6
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"54 years"	"54"	"2000"	"2000"	9836	1260705	780.2
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"54 years"	"54"	"2001"	"2001"	12463	1732809	719.2
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"54 years"	"54"	"2002"	"2002"	12321	1633884	754.1
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"54 years"	"54"	"2003"	"2003"	12636	1633723	773.4
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"54 years"	"54"	"2004"	"2004"	12391	1686820	734.6
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"54 years"	"54"	"2005"	"2005"	12986	1679297	773.3
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"54 years"	"54"	"2006"	"2006"	13220	1720284	768.5
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"54 years"	"54"	"2007"	"2007"	13233	1767272	748.8
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"54 years"	"54"	"2008"	"2008"	13976	1819180	768.3
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"54 years"	"54"	"2009"	"2009"	14034	1897857	739.5
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"54 years"	"54"	"2010"	"2010"	13809	1875960	736.1
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"54 years"	"54"	"2011"	"2011"	14260	1926875	740.1
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"54 years"	"54"	"2012"	"2012"	14174	1932717	733.4
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"54 years"	"54"	"2013"	"2013"	14238	1919404	741.8
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"54 years"	"54"	"2014"	"2014"	14263	1964509	726.0
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"54 years"	"54"	"2015"	"2015"	14497	1930324	751.0
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"54 years"	"54"	"2016"	"2016"	14247	1882193	756.9
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"54 years"	"54"	"2017"	"2017"	13879	1868066	743.0
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"54 years"	"54"	"2018"	"2018"	13530	1845083	733.3
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"55 years"	"55"	"1999"	"1999"	10997	1292063	851.1
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"55 years"	"55"	"2000"	"2000"	10713	1281584	835.9
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"55 years"	"55"	"2001"	"2001"	10721	1274371	841.3
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"55 years"	"55"	"2002"	"2002"	13545	1718854	788.0
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"55 years"	"55"	"2003"	"2003"	13342	1617942	824.6
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"55 years"	"55"	"2004"	"2004"	13065	1615574	808.7
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"55 years"	"55"	"2005"	"2005"	13612	1665630	817.2
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"55 years"	"55"	"2006"	"2006"	13600	1655708	821.4
