Year	Locationabbr	Locationdesc	Class	Topic	Question	Response	Break_Out	Break_Out_Category	Sample_Size	Data_value	Confidence_limit_Low	Confidence_limit_High	Display_order	Data_value_unit	Data_value_type	Data_Value_Footnote_Symbol	Data_Value_Footnote	DataSource	ClassId	TopicId	LocationID	BreakoutID	BreakOutCategoryID	QuestionID	ResponseID	GeoLocation
2014	WI	Wisconsin	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	19				3023	%	Crude Prevalence	*	Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.	BRFSS	CLASS01	Topic30	55	EDUCA1	CAT5	_RFDRHV4	RESP046	(44.393191174, -89.816370742)
2014	MI	Michigan	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	170	5.9	4.9	6.9	3040	%	Crude Prevalence			BRFSS	CLASS01	Topic30	26	EDUCA4	CAT5	_RFDRHV4	RESP046	(44.661319543001, -84.71439027)
2014	NV	Nevada	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	18				3024	%	Crude Prevalence	*	Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.	BRFSS	CLASS01	Topic30	32	EDUCA1	CAT5	_RFDRHV4	RESP046	(39.49324039, -117.071840564)
2014	VA	Virginia	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	117	5.5	4.3	6.7	3034	%	Crude Prevalence			BRFSS	CLASS01	Topic30	51	EDUCA3	CAT5	_RFDRHV4	RESP046	(37.542680674, -78.457890463)
2014	MN	Minnesota	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	249	7.5	6.4	8.5	3039	%	Crude Prevalence			BRFSS	CLASS01	Topic30	27	EDUCA2	CAT5	_RFDRHV4	RESP046	(46.355648736, -94.794200503)
2014	CO	Colorado	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	225	7.5	6.3	8.8	3034	%	Crude Prevalence			BRFSS	CLASS01	Topic30	8	EDUCA3	CAT5	_RFDRHV4	RESP046	(38.843840757, -106.133610921)
2014	HI	Hawaii	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	169	7.2	5.8	8.6	3034	%	Crude Prevalence			BRFSS	CLASS01	Topic30	15	EDUCA3	CAT5	_RFDRHV4	RESP046	(21.304850435, -157.857749403)
2014	RI	Rhode Island	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	79	6.6	4.8	8.4	3021	%	Crude Prevalence			BRFSS	CLASS01	Topic30	44	EDUCA3	CAT5	_RFDRHV4	RESP046	(41.708280193, -71.522470314)
2014	CO	Colorado	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	137	5.4	4.3	6.4	3033	%	Crude Prevalence			BRFSS	CLASS01	Topic30	8	EDUCA2	CAT5	_RFDRHV4	RESP046	(38.843840757, -106.133610921)
2014	NV	Nevada	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	63	7.1	4.4	9.8	3025	%	Crude Prevalence			BRFSS	CLASS01	Topic30	32	EDUCA2	CAT5	_RFDRHV4	RESP046	(39.49324039, -117.071840564)
2014	OR	Oregon	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	205	9.8	8.3	11.4	3025	%	Crude Prevalence			BRFSS	CLASS01	Topic30	41	EDUCA4	CAT5	_RFDRHV4	RESP046	(44.567449424, -120.155031326)
2014	AL	Alabama	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	99	5.0	3.8	6.2	3028	%	Crude Prevalence			BRFSS	CLASS01	Topic30	1	EDUCA2	CAT5	_RFDRHV4	RESP046	(32.840571122, -86.631860762)
2014	MA	Massachusetts	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	478	7.3	6.5	8.2	3037	%	Crude Prevalence			BRFSS	CLASS01	Topic30	25	EDUCA4	CAT5	_RFDRHV4	RESP046	(42.27687047, -72.082690675)
2014	CT	Connecticut	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	92	6.8	5.0	8.6	3021	%	Crude Prevalence			BRFSS	CLASS01	Topic30	9	EDUCA3	CAT5	_RFDRHV4	RESP046	(41.56266102, -72.649840952)
2014	PA	Pennsylvania	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	198	5.8	4.8	6.8	3033	%	Crude Prevalence			BRFSS	CLASS01	Topic30	42	EDUCA4	CAT5	_RFDRHV4	RESP046	(40.793730152, -77.860700294)
2014	TX	Texas	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	215	7.4	5.8	8.9	3037	%	Crude Prevalence			BRFSS	CLASS01	Topic30	48	EDUCA3	CAT5	_RFDRHV4	RESP046	(31.827240407, -99.426770206)
2014	MI	Michigan	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	122	6.7	5.4	8.1	3038	%	Crude Prevalence			BRFSS	CLASS01	Topic30	26	EDUCA2	CAT5	_RFDRHV4	RESP046	(44.661319543001, -84.71439027)
2014	ID	Idaho	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	80	5.7	3.9	7.5	3009	%	Crude Prevalence			BRFSS	CLASS01	Topic30	16	EDUCA3	CAT5	_RFDRHV4	RESP046	(43.682630005, -114.363730042)
2014	OK	Oklahoma	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	83	3.7	2.6	4.8	3038	%	Crude Prevalence			BRFSS	CLASS01	Topic30	40	EDUCA4	CAT5	_RFDRHV4	RESP046	(35.472031356, -97.521070214)
2014	WY	Wyoming	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	76	6.5	4.2	8.9	3022	%	Crude Prevalence			BRFSS	CLASS01	Topic30	56	EDUCA2	CAT5	_RFDRHV4	RESP046	(43.235541343, -108.109830353)
2014	ME	Maine	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	282	7.8	6.7	8.9	3019	%	Crude Prevalence			BRFSS	CLASS01	Topic30	23	EDUCA4	CAT5	_RFDRHV4	RESP046	(45.254228894001, -68.985031336)
2014	MO	Missouri	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	79	4.9	3.5	6.3	3033	%	Crude Prevalence			BRFSS	CLASS01	Topic30	29	EDUCA4	CAT5	_RFDRHV4	RESP046	(38.635790776, -92.566300053)
2014	OK	Oklahoma	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	76	3.8	2.7	4.9	3036	%	Crude Prevalence			BRFSS	CLASS01	Topic30	40	EDUCA2	CAT5	_RFDRHV4	RESP046	(35.472031356, -97.521070214)
2014	HI	Hawaii	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	162	9.0	7.2	10.8	3033	%	Crude Prevalence			BRFSS	CLASS01	Topic30	15	EDUCA2	CAT5	_RFDRHV4	RESP046	(21.304850435, -157.857749403)
2014	DC	District of Columbia	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	30	5.7	2.4	9.0	3010	%	Crude Prevalence			BRFSS	CLASS01	Topic30	11	EDUCA3	CAT5	_RFDRHV4	RESP046	(38.890371385, -77.031961127)
2014	LA	Louisiana	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	85	5.6	4.2	6.9	3033	%	Crude Prevalence			BRFSS	CLASS01	Topic30	22	EDUCA3	CAT5	_RFDRHV4	RESP046	(31.312660644, -92.445680071)
2014	MO	Missouri	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	96	6.4	4.7	8.1	3032	%	Crude Prevalence			BRFSS	CLASS01	Topic30	29	EDUCA3	CAT5	_RFDRHV4	RESP046	(38.635790776, -92.566300053)
2014	UT	Utah	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	133	2.1	1.7	2.5	3038	%	Crude Prevalence			BRFSS	CLASS01	Topic30	49	EDUCA4	CAT5	_RFDRHV4	RESP046	(39.360700171, -111.587130635)
2014	CA	California	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	202	5.4	4.4	6.3	3037	%	Crude Prevalence			BRFSS	CLASS01	Topic30	6	EDUCA4	CAT5	_RFDRHV4	RESP046	(37.638640123, -120.999999538)
2014	VA	Virginia	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	114	5.0	3.9	6.1	3033	%	Crude Prevalence			BRFSS	CLASS01	Topic30	51	EDUCA2	CAT5	_RFDRHV4	RESP046	(37.542680674, -78.457890463)
2014	DE	Delaware	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	59	5.5	3.8	7.2	3023	%	Crude Prevalence			BRFSS	CLASS01	Topic30	10	EDUCA2	CAT5	_RFDRHV4	RESP046	(39.008830667, -75.577741168)
2014	NE	Nebraska	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	402	6.2	5.3	7.1	3037	%	Crude Prevalence			BRFSS	CLASS01	Topic30	31	EDUCA2	CAT5	_RFDRHV4	RESP046	(41.641040988001, -99.365720623)
2014	GA	Georgia	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	24	6.8	3.7	9.9	3029	%	Crude Prevalence			BRFSS	CLASS01	Topic30	13	EDUCA1	CAT5	_RFDRHV4	RESP046	(32.839681093, -83.627580346)
2014	WY	Wyoming	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	92	5.9	4.0	7.8	3023	%	Crude Prevalence			BRFSS	CLASS01	Topic30	56	EDUCA3	CAT5	_RFDRHV4	RESP046	(43.235541343, -108.109830353)
2014	WI	Wisconsin	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	147	8.2	6.4	10.0	3025	%	Crude Prevalence			BRFSS	CLASS01	Topic30	55	EDUCA3	CAT5	_RFDRHV4	RESP046	(44.393191174, -89.816370742)
2014	FL	Florida	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	177	7.3	6.0	8.7	3035	%	Crude Prevalence			BRFSS	CLASS01	Topic30	12	EDUCA3	CAT5	_RFDRHV4	RESP046	(28.932040377, -81.928960539)
2014	AZ	Arizona	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	178	6.5	5.1	7.9	3036	%	Crude Prevalence			BRFSS	CLASS01	Topic30	4	EDUCA2	CAT5	_RFDRHV4	RESP046	(34.86597028, -111.763811277)
2014	NY	New York	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	68	5.3	3.8	6.9	3028	%	Crude Prevalence			BRFSS	CLASS01	Topic30	36	EDUCA3	CAT5	_RFDRHV4	RESP046	(42.827001032, -75.543970427)
2014	SD	South Dakota	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	18				3020	%	Crude Prevalence	*	Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.	BRFSS	CLASS01	Topic30	46	EDUCA1	CAT5	_RFDRHV4	RESP046	(44.353130053, -100.373530637)
2014	FL	Florida	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	140	7.0	5.5	8.4	3034	%	Crude Prevalence			BRFSS	CLASS01	Topic30	12	EDUCA2	CAT5	_RFDRHV4	RESP046	(28.932040377, -81.928960539)
2014	MS	Mississippi	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	16	5.1	2.2	8.0	2997	%	Crude Prevalence			BRFSS	CLASS01	Topic30	28	EDUCA1	CAT5	_RFDRHV4	RESP046	(32.745510099, -89.538030825)
2014	NJ	New Jersey	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	255	4.5	3.8	5.3	3036	%	Crude Prevalence			BRFSS	CLASS01	Topic30	34	EDUCA4	CAT5	_RFDRHV4	RESP046	(40.130570048, -74.273691288)
2014	NE	Nebraska	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	43	5.7	3.4	7.9	3036	%	Crude Prevalence			BRFSS	CLASS01	Topic30	31	EDUCA1	CAT5	_RFDRHV4	RESP046	(41.641040988001, -99.365720623)
