"Notes"	"Gender"	"Gender Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Male"	"M"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	"2016"	"2016"	2873	13826449	20.8
	"Male"	"M"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	"2017"	"2017"	2683	13485855	19.9
	"Male"	"M"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	"2018"	"2018"	2659	13079246	20.3
	"Male"	"M"	"Other land transport accidents (V01,V05-V06,V09.1,V09.3-V09.9,V10-V11,V15-V18,V19.3,V19.8-V19.9,V80.0-V80.2,V80.6-V80.9,V81.2-V81.9,V82.2-V82.9,V87.9,V88.9,V89.1,V89.3,V89.9)"	"GR113-115"	"1999"	"1999"	163	13883338	1.2
	"Male"	"M"	"Other land transport accidents (V01,V05-V06,V09.1,V09.3-V09.9,V10-V11,V15-V18,V19.3,V19.8-V19.9,V80.0-V80.2,V80.6-V80.9,V81.2-V81.9,V82.2-V82.9,V87.9,V88.9,V89.1,V89.3,V89.9)"	"GR113-115"	"2000"	"2000"	110	14222875	0.8
	"Male"	"M"	"Other land transport accidents (V01,V05-V06,V09.1,V09.3-V09.9,V10-V11,V15-V18,V19.3,V19.8-V19.9,V80.0-V80.2,V80.6-V80.9,V81.2-V81.9,V82.2-V82.9,V87.9,V88.9,V89.1,V89.3,V89.9)"	"GR113-115"	"2001"	"2001"	129	14751938	0.9
	"Male"	"M"	"Other land transport accidents (V01,V05-V06,V09.1,V09.3-V09.9,V10-V11,V15-V18,V19.3,V19.8-V19.9,V80.0-V80.2,V80.6-V80.9,V81.2-V81.9,V82.2-V82.9,V87.9,V88.9,V89.1,V89.3,V89.9)"	"GR113-115"	"2002"	"2002"	124	14822954	0.8
	"Male"	"M"	"Other land transport accidents (V01,V05-V06,V09.1,V09.3-V09.9,V10-V11,V15-V18,V19.3,V19.8-V19.9,V80.0-V80.2,V80.6-V80.9,V81.2-V81.9,V82.2-V82.9,V87.9,V88.9,V89.1,V89.3,V89.9)"	"GR113-115"	"2003"	"2003"	128	15009671	0.9
	"Male"	"M"	"Other land transport accidents (V01,V05-V06,V09.1,V09.3-V09.9,V10-V11,V15-V18,V19.3,V19.8-V19.9,V80.0-V80.2,V80.6-V80.9,V81.2-V81.9,V82.2-V82.9,V87.9,V88.9,V89.1,V89.3,V89.9)"	"GR113-115"	"2004"	"2004"	104	15193541	0.7
	"Male"	"M"	"Other land transport accidents (V01,V05-V06,V09.1,V09.3-V09.9,V10-V11,V15-V18,V19.3,V19.8-V19.9,V80.0-V80.2,V80.6-V80.9,V81.2-V81.9,V82.2-V82.9,V87.9,V88.9,V89.1,V89.3,V89.9)"	"GR113-115"	"2005"	"2005"	136	15391892	0.9
	"Male"	"M"	"Other land transport accidents (V01,V05-V06,V09.1,V09.3-V09.9,V10-V11,V15-V18,V19.3,V19.8-V19.9,V80.0-V80.2,V80.6-V80.9,V81.2-V81.9,V82.2-V82.9,V87.9,V88.9,V89.1,V89.3,V89.9)"	"GR113-115"	"2006"	"2006"	124	15562026	0.8
	"Male"	"M"	"Other land transport accidents (V01,V05-V06,V09.1,V09.3-V09.9,V10-V11,V15-V18,V19.3,V19.8-V19.9,V80.0-V80.2,V80.6-V80.9,V81.2-V81.9,V82.2-V82.9,V87.9,V88.9,V89.1,V89.3,V89.9)"	"GR113-115"	"2007"	"2007"	135	15658731	0.9
	"Male"	"M"	"Other land transport accidents (V01,V05-V06,V09.1,V09.3-V09.9,V10-V11,V15-V18,V19.3,V19.8-V19.9,V80.0-V80.2,V80.6-V80.9,V81.2-V81.9,V82.2-V82.9,V87.9,V88.9,V89.1,V89.3,V89.9)"	"GR113-115"	"2008"	"2008"	116	15693928	0.7
	"Male"	"M"	"Other land transport accidents (V01,V05-V06,V09.1,V09.3-V09.9,V10-V11,V15-V18,V19.3,V19.8-V19.9,V80.0-V80.2,V80.6-V80.9,V81.2-V81.9,V82.2-V82.9,V87.9,V88.9,V89.1,V89.3,V89.9)"	"GR113-115"	"2009"	"2009"	117	15681414	0.7
	"Male"	"M"	"Other land transport accidents (V01,V05-V06,V09.1,V09.3-V09.9,V10-V11,V15-V18,V19.3,V19.8-V19.9,V80.0-V80.2,V80.6-V80.9,V81.2-V81.9,V82.2-V82.9,V87.9,V88.9,V89.1,V89.3,V89.9)"	"GR113-115"	"2010"	"2010"	96	15605703	0.6
	"Male"	"M"	"Other land transport accidents (V01,V05-V06,V09.1,V09.3-V09.9,V10-V11,V15-V18,V19.3,V19.8-V19.9,V80.0-V80.2,V80.6-V80.9,V81.2-V81.9,V82.2-V82.9,V87.9,V88.9,V89.1,V89.3,V89.9)"	"GR113-115"	"2011"	"2011"	118	15315897	0.8
	"Male"	"M"	"Other land transport accidents (V01,V05-V06,V09.1,V09.3-V09.9,V10-V11,V15-V18,V19.3,V19.8-V19.9,V80.0-V80.2,V80.6-V80.9,V81.2-V81.9,V82.2-V82.9,V87.9,V88.9,V89.1,V89.3,V89.9)"	"GR113-115"	"2012"	"2012"	99	15001456	0.7
	"Male"	"M"	"Other land transport accidents (V01,V05-V06,V09.1,V09.3-V09.9,V10-V11,V15-V18,V19.3,V19.8-V19.9,V80.0-V80.2,V80.6-V80.9,V81.2-V81.9,V82.2-V82.9,V87.9,V88.9,V89.1,V89.3,V89.9)"	"GR113-115"	"2013"	"2013"	102	14654328	0.7
	"Male"	"M"	"Other land transport accidents (V01,V05-V06,V09.1,V09.3-V09.9,V10-V11,V15-V18,V19.3,V19.8-V19.9,V80.0-V80.2,V80.6-V80.9,V81.2-V81.9,V82.2-V82.9,V87.9,V88.9,V89.1,V89.3,V89.9)"	"GR113-115"	"2014"	"2014"	99	14359357	0.7
	"Male"	"M"	"Other land transport accidents (V01,V05-V06,V09.1,V09.3-V09.9,V10-V11,V15-V18,V19.3,V19.8-V19.9,V80.0-V80.2,V80.6-V80.9,V81.2-V81.9,V82.2-V82.9,V87.9,V88.9,V89.1,V89.3,V89.9)"	"GR113-115"	"2015"	"2015"	91	14099613	0.6
	"Male"	"M"	"Other land transport accidents (V01,V05-V06,V09.1,V09.3-V09.9,V10-V11,V15-V18,V19.3,V19.8-V19.9,V80.0-V80.2,V80.6-V80.9,V81.2-V81.9,V82.2-V82.9,V87.9,V88.9,V89.1,V89.3,V89.9)"	"GR113-115"	"2016"	"2016"	101	13826449	0.7
	"Male"	"M"	"Other land transport accidents (V01,V05-V06,V09.1,V09.3-V09.9,V10-V11,V15-V18,V19.3,V19.8-V19.9,V80.0-V80.2,V80.6-V80.9,V81.2-V81.9,V82.2-V82.9,V87.9,V88.9,V89.1,V89.3,V89.9)"	"GR113-115"	"2017"	"2017"	96	13485855	0.7
	"Male"	"M"	"Other land transport accidents (V01,V05-V06,V09.1,V09.3-V09.9,V10-V11,V15-V18,V19.3,V19.8-V19.9,V80.0-V80.2,V80.6-V80.9,V81.2-V81.9,V82.2-V82.9,V87.9,V88.9,V89.1,V89.3,V89.9)"	"GR113-115"	"2018"	"2018"	72	13079246	0.6
	"Male"	"M"	"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)"	"GR113-116"	"1999"	"1999"	264	13883338	1.9
	"Male"	"M"	"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)"	"GR113-116"	"2000"	"2000"	269	14222875	1.9
	"Male"	"M"	"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)"	"GR113-116"	"2001"	"2001"	282	14751938	1.9
	"Male"	"M"	"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)"	"GR113-116"	"2002"	"2002"	298	14822954	2.0
	"Male"	"M"	"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)"	"GR113-116"	"2003"	"2003"	316	15009671	2.1
	"Male"	"M"	"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)"	"GR113-116"	"2004"	"2004"	321	15193541	2.1
	"Male"	"M"	"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)"	"GR113-116"	"2005"	"2005"	291	15391892	1.9
	"Male"	"M"	"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)"	"GR113-116"	"2006"	"2006"	284	15562026	1.8
	"Male"	"M"	"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)"	"GR113-116"	"2007"	"2007"	278	15658731	1.8
	"Male"	"M"	"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)"	"GR113-116"	"2008"	"2008"	273	15693928	1.7
	"Male"	"M"	"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)"	"GR113-116"	"2009"	"2009"	294	15681414	1.9
	"Male"	"M"	"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)"	"GR113-116"	"2010"	"2010"	236	15605703	1.5
	"Male"	"M"	"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)"	"GR113-116"	"2011"	"2011"	269	15315897	1.8
	"Male"	"M"	"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)"	"GR113-116"	"2012"	"2012"	252	15001456	1.7
	"Male"	"M"	"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)"	"GR113-116"	"2013"	"2013"	229	14654328	1.6
	"Male"	"M"	"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)"	"GR113-116"	"2014"	"2014"	227	14359357	1.6
	"Male"	"M"	"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)"	"GR113-116"	"2015"	"2015"	226	14099613	1.6
	"Male"	"M"	"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)"	"GR113-116"	"2016"	"2016"	204	13826449	1.5
	"Male"	"M"	"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)"	"GR113-116"	"2017"	"2017"	200	13485855	1.5
	"Male"	"M"	"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)"	"GR113-116"	"2018"	"2018"	177	13079246	1.4
	"Male"	"M"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	"1999"	"1999"	3150	13883338	22.7
	"Male"	"M"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	"2000"	"2000"	3361	14222875	23.6
	"Male"	"M"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	"2001"	"2001"	3708	14751938	25.1
	"Male"	"M"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	"2002"	"2002"	4175	14822954	28.2
	"Male"	"M"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	"2003"	"2003"	4599	15009671	30.6
	"Male"	"M"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	"2004"	"2004"	5203	15193541	34.2
	"Male"	"M"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	"2005"	"2005"	5660	15391892	36.8
	"Male"	"M"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	"2006"	"2006"	6184	15562026	39.7
	"Male"	"M"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	"2007"	"2007"	6448	15658731	41.2
	"Male"	"M"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	"2008"	"2008"	6833	15693928	43.5
	"Male"	"M"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	"2009"	"2009"	6645	15681414	42.4
	"Male"	"M"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	"2010"	"2010"	6807	15605703	43.6
	"Male"	"M"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	"2011"	"2011"	7145	15315897	46.7
	"Male"	"M"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	"2012"	"2012"	6867	15001456	45.8
	"Male"	"M"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	"2013"	"2013"	6930	14654328	47.3
	"Male"	"M"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	"2014"	"2014"	7156	14359357	49.8
	"Male"	"M"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	"2015"	"2015"	7225	14099613	51.2
	"Male"	"M"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	"2016"	"2016"	8106	13826449	58.6
	"Male"	"M"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	"2017"	"2017"	8663	13485855	64.2
	"Male"	"M"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	"2018"	"2018"	7989	13079246	61.1
	"Male"	"M"	"Falls (W00-W19)"	"GR113-118"	"1999"	"1999"	474	13883338	3.4
	"Male"	"M"	"Falls (W00-W19)"	"GR113-118"	"2000"	"2000"	505	14222875	3.6
	"Male"	"M"	"Falls (W00-W19)"	"GR113-118"	"2001"	"2001"	603	14751938	4.1
	"Male"	"M"	"Falls (W00-W19)"	"GR113-118"	"2002"	"2002"	574	14822954	3.9
	"Male"	"M"	"Falls (W00-W19)"	"GR113-118"	"2003"	"2003"	566	15009671	3.8
	"Male"	"M"	"Falls (W00-W19)"	"GR113-118"	"2004"	"2004"	679	15193541	4.5
	"Male"	"M"	"Falls (W00-W19)"	"GR113-118"	"2005"	"2005"	649	15391892	4.2
	"Male"	"M"	"Falls (W00-W19)"	"GR113-118"	"2006"	"2006"	715	15562026	4.6
	"Male"	"M"	"Falls (W00-W19)"	"GR113-118"	"2007"	"2007"	719	15658731	4.6
	"Male"	"M"	"Falls (W00-W19)"	"GR113-118"	"2008"	"2008"	724	15693928	4.6
	"Male"	"M"	"Falls (W00-W19)"	"GR113-118"	"2009"	"2009"	712	15681414	4.5
	"Male"	"M"	"Falls (W00-W19)"	"GR113-118"	"2010"	"2010"	732	15605703	4.7
	"Male"	"M"	"Falls (W00-W19)"	"GR113-118"	"2011"	"2011"	746	15315897	4.9
	"Male"	"M"	"Falls (W00-W19)"	"GR113-118"	"2012"	"2012"	726	15001456	4.8
	"Male"	"M"	"Falls (W00-W19)"	"GR113-118"	"2013"	"2013"	728	14654328	5.0
	"Male"	"M"	"Falls (W00-W19)"	"GR113-118"	"2014"	"2014"	722	14359357	5.0
	"Male"	"M"	"Falls (W00-W19)"	"GR113-118"	"2015"	"2015"	639	14099613	4.5
	"Male"	"M"	"Falls (W00-W19)"	"GR113-118"	"2016"	"2016"	600	13826449	4.3
	"Male"	"M"	"Falls (W00-W19)"	"GR113-118"	"2017"	"2017"	604	13485855	4.5
	"Male"	"M"	"Falls (W00-W19)"	"GR113-118"	"2018"	"2018"	567	13079246	4.3
	"Male"	"M"	"Accidental discharge of firearms (W32-W34)"	"GR113-119"	"1999"	"1999"	65	13883338	0.5
	"Male"	"M"	"Accidental discharge of firearms (W32-W34)"	"GR113-119"	"2000"	"2000"	59	14222875	0.4
	"Male"	"M"	"Accidental discharge of firearms (W32-W34)"	"GR113-119"	"2001"	"2001"	78	14751938	0.5
	"Male"	"M"	"Accidental discharge of firearms (W32-W34)"	"GR113-119"	"2002"	"2002"	69	14822954	0.5
	"Male"	"M"	"Accidental discharge of firearms (W32-W34)"	"GR113-119"	"2003"	"2003"	65	15009671	0.4
	"Male"	"M"	"Accidental discharge of firearms (W32-W34)"	"GR113-119"	"2004"	"2004"	79	15193541	0.5
	"Male"	"M"	"Accidental discharge of firearms (W32-W34)"	"GR113-119"	"2005"	"2005"	64	15391892	0.4
	"Male"	"M"	"Accidental discharge of firearms (W32-W34)"	"GR113-119"	"2006"	"2006"	53	15562026	0.3
	"Male"	"M"	"Accidental discharge of firearms (W32-W34)"	"GR113-119"	"2007"	"2007"	58	15658731	0.4
	"Male"	"M"	"Accidental discharge of firearms (W32-W34)"	"GR113-119"	"2008"	"2008"	73	15693928	0.5
	"Male"	"M"	"Accidental discharge of firearms (W32-W34)"	"GR113-119"	"2009"	"2009"	46	15681414	0.3
	"Male"	"M"	"Accidental discharge of firearms (W32-W34)"	"GR113-119"	"2010"	"2010"	64	15605703	0.4
	"Male"	"M"	"Accidental discharge of firearms (W32-W34)"	"GR113-119"	"2011"	"2011"	65	15315897	0.4
	"Male"	"M"	"Accidental discharge of firearms (W32-W34)"	"GR113-119"	"2012"	"2012"	49	15001456	0.3
	"Male"	"M"	"Accidental discharge of firearms (W32-W34)"	"GR113-119"	"2013"	"2013"	59	14654328	0.4
	"Male"	"M"	"Accidental discharge of firearms (W32-W34)"	"GR113-119"	"2014"	"2014"	42	14359357	0.3
	"Male"	"M"	"Accidental discharge of firearms (W32-W34)"	"GR113-119"	"2015"	"2015"	36	14099613	0.3
	"Male"	"M"	"Accidental discharge of firearms (W32-W34)"	"GR113-119"	"2016"	"2016"	41	13826449	0.3
	"Male"	"M"	"Accidental discharge of firearms (W32-W34)"	"GR113-119"	"2017"	"2017"	36	13485855	0.3
	"Male"	"M"	"Accidental discharge of firearms (W32-W34)"	"GR113-119"	"2018"	"2018"	32	13079246	0.2
	"Male"	"M"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"1999"	"1999"	241	13883338	1.7
	"Male"	"M"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2000"	"2000"	212	14222875	1.5
	"Male"	"M"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2001"	"2001"	220	14751938	1.5
	"Male"	"M"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2002"	"2002"	205	14822954	1.4
	"Male"	"M"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2003"	"2003"	230	15009671	1.5
	"Male"	"M"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2004"	"2004"	261	15193541	1.7
	"Male"	"M"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2005"	"2005"	290	15391892	1.9
	"Male"	"M"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2006"	"2006"	297	15562026	1.9
	"Male"	"M"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2007"	"2007"	289	15658731	1.8
	"Male"	"M"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2008"	"2008"	296	15693928	1.9
	"Male"	"M"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2009"	"2009"	276	15681414	1.8
	"Male"	"M"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2010"	"2010"	331	15605703	2.1
	"Male"	"M"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2011"	"2011"	264	15315897	1.7
	"Male"	"M"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2012"	"2012"	297	15001456	2.0
	"Male"	"M"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2013"	"2013"	252	14654328	1.7
	"Male"	"M"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2014"	"2014"	245	14359357	1.7
	"Male"	"M"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2015"	"2015"	225	14099613	1.6
	"Male"	"M"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2016"	"2016"	248	13826449	1.8
	"Male"	"M"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2017"	"2017"	249	13485855	1.8
	"Male"	"M"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2018"	"2018"	230	13079246	1.8
	"Male"	"M"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"1999"	"1999"	173	13883338	1.2
	"Male"	"M"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2000"	"2000"	222	14222875	1.6
	"Male"	"M"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2001"	"2001"	190	14751938	1.3
	"Male"	"M"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2002"	"2002"	204	14822954	1.4
	"Male"	"M"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2003"	"2003"	227	15009671	1.5
	"Male"	"M"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2004"	"2004"	222	15193541	1.5
	"Male"	"M"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2005"	"2005"	237	15391892	1.5
	"Male"	"M"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2006"	"2006"	211	15562026	1.4
	"Male"	"M"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2007"	"2007"	221	15658731	1.4
	"Male"	"M"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2008"	"2008"	217	15693928	1.4
	"Male"	"M"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2009"	"2009"	197	15681414	1.3
	"Male"	"M"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2010"	"2010"	207	15605703	1.3
	"Male"	"M"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2011"	"2011"	193	15315897	1.3
	"Male"	"M"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2012"	"2012"	160	15001456	1.1
	"Male"	"M"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2013"	"2013"	183	14654328	1.2
	"Male"	"M"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2014"	"2014"	161	14359357	1.1
	"Male"	"M"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2015"	"2015"	163	14099613	1.2
	"Male"	"M"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2016"	"2016"	136	13826449	1.0
	"Male"	"M"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2017"	"2017"	128	13485855	0.9
	"Male"	"M"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2018"	"2018"	142	13079246	1.1
	"Male"	"M"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"1999"	"1999"	1337	13883338	9.6
	"Male"	"M"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2000"	"2000"	1464	14222875	10.3
	"Male"	"M"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2001"	"2001"	1688	14751938	11.4
	"Male"	"M"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2002"	"2002"	2225	14822954	15.0
	"Male"	"M"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2003"	"2003"	2625	15009671	17.5
	"Male"	"M"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2004"	"2004"	2937	15193541	19.3
	"Male"	"M"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2005"	"2005"	3327	15391892	21.6
	"Male"	"M"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2006"	"2006"	3865	15562026	24.8
	"Male"	"M"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2007"	"2007"	4154	15658731	26.5
	"Male"	"M"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2008"	"2008"	4530	15693928	28.9
	"Male"	"M"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2009"	"2009"	4479	15681414	28.6
	"Male"	"M"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2010"	"2010"	4525	15605703	29.0
	"Male"	"M"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2011"	"2011"	4839	15315897	31.6
	"Male"	"M"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2012"	"2012"	4737	15001456	31.6
	"Male"	"M"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2013"	"2013"	4898	14654328	33.4
	"Male"	"M"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2014"	"2014"	5129	14359357	35.7
	"Male"	"M"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2015"	"2015"	5361	14099613	38.0
	"Male"	"M"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2016"	"2016"	6273	13826449	45.4
	"Male"	"M"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2017"	"2017"	6865	13485855	50.9
	"Male"	"M"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2018"	"2018"	6304	13079246	48.2
	"Male"	"M"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"1999"	"1999"	860	13883338	6.2
	"Male"	"M"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2000"	"2000"	899	14222875	6.3
	"Male"	"M"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2001"	"2001"	929	14751938	6.3
	"Male"	"M"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2002"	"2002"	898	14822954	6.1
	"Male"	"M"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2003"	"2003"	886	15009671	5.9
	"Male"	"M"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2004"	"2004"	1025	15193541	6.7
	"Male"	"M"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2005"	"2005"	1093	15391892	7.1
